test_id,lot_id,product,line,test_name,sample_date,result_date,review_date,result_value,unit,lsl,usl,oos_flag,reviewer,status,method_id,instrument_id
T0000001,OCT2684,octanate_LV,Line_C,assay_percent,2024-04-19 16:00:00,2024-04-19 19:00:00,2024-04-20 02:00:00,106.9908,%,95.0,110.0,0,QC_Senior_2,Reviewed,MASS_001,INST_01
T0000002,OCT2684,octanate_LV,Line_C,pH,2024-04-19 15:00:00,2024-04-19 19:00:00,2024-04-20 08:00:00,7.2044,pH,6.9,7.4,0,QC_Senior_1,Reviewed,MPH_001,INST_03
T0000003,OCT2684,octanate_LV,Line_C,osmolality_mOsm_kg,2024-04-19 15:00:00,2024-04-21 08:00:00,2024-04-21 12:00:00,278.8877,mOsm/kg,270.0,320.0,0,QC_Senior_1,Reviewed,MOSM_001,INST_03
T0000004,OCT2684,octanate_LV,Line_C,fill_volume_ml,2024-04-19 07:00:00,2024-04-19 09:00:00,2024-04-20 05:00:00,9.3636,ml,9.5,10.5,1,QC_Analyst_B,Reviewed,MFIL_001,INST_02
T0000005,OCT2684,octanate_LV,Line_C,particulates_per_ml,2024-04-19 16:00:00,2024-04-20 12:00:00,2024-04-21 07:00:00,27.5846,count/ml,0.0,50.0,0,QC_Senior_1,Reviewed,MPAR_001,INST_05
T0000006,OCT2684,octanate_LV,Line_C,endotoxin_eu_ml,2024-04-19 18:00:00,2024-04-21 04:00:00,2024-04-21 12:00:00,0.1509,EU/ml,0.0,0.5,0,QC_Senior_1,Reviewed,MEND_001,INST_05
T0000007,OCT2684,octanate_LV,Line_C,protein_mg_ml,2024-04-19 13:00:00,2024-04-21 08:00:00,2024-04-22 06:00:00,9.5583,mg/ml,7.0,10.0,0,QC_Senior_2,Reviewed,MPRO_001,INST_02
T0000001,FIB2685,fibryga,Line_A,assay_percent,2024-04-19 15:00:00,2024-04-19 23:00:00,2024-04-20 01:00:00,100.9553,%,95.0,110.0,0,QC_Analyst_C,Reviewed,MASS_001,INST_02
T0000002,FIB2685,fibryga,Line_A,pH,2024-04-19 14:00:00,2024-04-19 20:00:00,2024-04-20 02:00:00,7.0007,pH,6.9,7.4,0,QC_Lead,Reviewed,MPH_001,INST_03
T0000003,FIB2685,fibryga,Line_A,osmolality_mOsm_kg,2024-04-20 12:00:00,2024-04-21 22:00:00,2024-04-22 05:00:00,288.3766,mOsm/kg,270.0,320.0,0,QC_Senior_1,Reviewed,MOSM_001,INST_04
T0000004,FIB2685,fibryga,Line_A,fill_volume_ml,2024-04-19 12:00:00,2024-04-19 14:00:00,2024-04-20 07:00:00,10.3094,ml,9.5,10.5,0,QC_Lead,Reviewed,MFIL_001,INST_01
T0000005,FIB2685,fibryga,Line_A,particulates_per_ml,2024-04-20 05:00:00,2024-04-21 20:00:00,2024-04-22 18:00:00,7.9571,count/ml,0.0,50.0,0,QC_Analyst_A,Reviewed,MPAR_001,INST_04
T0000006,FIB2685,fibryga,Line_A,endotoxin_eu_ml,2024-04-19 20:00:00,2024-04-20 11:00:00,2024-04-20 19:00:00,0.15,EU/ml,0.0,0.5,0,QC_Senior_1,Reviewed,MEND_001,INST_01
T0000007,FIB2685,fibryga,Line_A,protein_mg_ml,2024-04-20 04:00:00,2024-04-21 18:00:00,2024-04-22 11:00:00,8.5273,mg/ml,7.0,10.0,0,QC_Analyst_B,Reviewed,MPRO_001,INST_05
T0000001,FIB2686,fibryga,Line_C,assay_percent,2024-04-19 13:00:00,2024-04-19 21:00:00,2024-04-20 01:00:00,101.0637,%,95.0,110.0,0,QC_Senior_2,Reviewed,MASS_001,INST_04
T0000002,FIB2686,fibryga,Line_C,pH,2024-04-19 11:00:00,2024-04-19 15:00:00,2024-04-20 09:00:00,7.1145,pH,6.9,7.4,0,QC_Analyst_B,Reviewed,MPH_001,INST_03
T0000003,FIB2686,fibryga,Line_C,osmolality_mOsm_kg,2024-04-20 01:00:00,2024-04-21 16:00:00,2024-04-21 22:00:00,223.6833,mOsm/kg,270.0,320.0,1,QC_Analyst_A,Reviewed,MOSM_001,INST_01
T0000004,FIB2686,fibryga,Line_C,fill_volume_ml,2024-04-19 13:00:00,2024-04-19 16:00:00,2024-04-19 22:00:00,9.9657,ml,9.5,10.5,0,QC_Senior_2,Reviewed,MFIL_001,INST_05
T0000005,FIB2686,fibryga,Line_C,particulates_per_ml,2024-04-20 07:00:00,2024-04-21 12:00:00,2024-04-21 17:00:00,8.3988,count/ml,0.0,50.0,0,QC_Lead,Reviewed,MPAR_001,INST_05
T0000006,FIB2686,fibryga,Line_C,endotoxin_eu_ml,2024-04-19 15:00:00,2024-04-20 06:00:00,2024-04-21 03:00:00,0.1608,EU/ml,0.0,0.5,0,QC_Analyst_A,Reviewed,MEND_001,INST_01
T0000007,FIB2686,fibryga,Line_C,protein_mg_ml,2024-04-19 14:00:00,2024-04-21 09:00:00,2024-04-22 00:00:00,9.3587,mg/ml,7.0,10.0,0,QC_Senior_2,Reviewed,MPRO_001,INST_04
T0000001,OCT2687,octanate,Line_C,assay_percent,2024-04-20 17:00:00,2024-04-21 00:00:00,2024-04-21 15:00:00,104.9348,%,95.0,110.0,0,QC_Senior_2,Reviewed,MASS_001,INST_02
T0000002,OCT2687,octanate,Line_C,pH,2024-04-20 14:00:00,2024-04-20 21:00:00,2024-04-21 20:00:00,7.0852,pH,6.9,7.4,0,QC_Lead,Reviewed,MPH_001,INST_05
T0000003,OCT2687,octanate,Line_C,osmolality_mOsm_kg,2024-04-20 18:00:00,2024-04-22 16:00:00,2024-04-23 16:00:00,282.4853,mOsm/kg,270.0,320.0,0,QC_Analyst_A,Reviewed,MOSM_001,INST_02
T0000004,OCT2687,octanate,Line_C,fill_volume_ml,2024-04-20 11:00:00,2024-04-20 16:00:00,2024-04-21 02:00:00,10.0074,ml,9.5,10.5,0,QC_Analyst_C,Under_Review,MFIL_001,INST_04
T0000005,OCT2687,octanate,Line_C,particulates_per_ml,2024-04-21 02:00:00,2024-04-21 10:00:00,2024-04-22 02:00:00,27.5339,count/ml,0.0,50.0,0,QC_Analyst_A,Reviewed,MPAR_001,INST_05
T0000006,OCT2687,octanate,Line_C,endotoxin_eu_ml,2024-04-20 17:00:00,2024-04-22 12:00:00,2024-04-23 04:00:00,0.1823,EU/ml,0.0,0.5,0,QC_Analyst_A,Reviewed,MEND_001,INST_01
T0000007,OCT2687,octanate,Line_C,protein_mg_ml,2024-04-21 11:00:00,2024-04-21 21:00:00,2024-04-22 05:00:00,9.0632,mg/ml,7.0,10.0,0,QC_Analyst_A,Reviewed,MPRO_001,INST_05
T0000001,OCT2688,octanate_LV,Line_C,assay_percent,2024-04-20 10:00:00,2024-04-20 17:00:00,2024-04-20 19:00:00,104.9916,%,95.0,110.0,0,QC_Analyst_B,Reviewed,MASS_001,INST_05
T0000002,OCT2688,octanate_LV,Line_C,pH,2024-04-20 16:00:00,2024-04-20 19:00:00,2024-04-21 08:00:00,7.1837,pH,6.9,7.4,0,QC_Senior_2,Reviewed,MPH_001,INST_05
T0000003,OCT2688,octanate_LV,Line_C,osmolality_mOsm_kg,2024-04-20 22:00:00,2024-04-22 09:00:00,2024-04-23 04:00:00,298.9473,mOsm/kg,270.0,320.0,0,QC_Analyst_A,Reviewed,MOSM_001,INST_05
T0000004,OCT2688,octanate_LV,Line_C,fill_volume_ml,2024-04-20 11:00:00,2024-04-20 17:00:00,2024-04-21 07:00:00,10.1493,ml,9.5,10.5,0,QC_Senior_2,Reviewed,MFIL_001,INST_01
T0000005,OCT2688,octanate_LV,Line_C,particulates_per_ml,2024-04-21 06:00:00,2024-04-21 23:00:00,2024-04-22 18:00:00,14.0045,count/ml,0.0,50.0,0,QC_Lead,Reviewed,MPAR_001,INST_04
T0000006,OCT2688,octanate_LV,Line_C,endotoxin_eu_ml,2024-04-21 08:00:00,2024-04-22 05:00:00,2024-04-22 07:00:00,0.0793,EU/ml,0.0,0.5,0,QC_Senior_2,Reviewed,MEND_001,INST_01
T0000007,OCT2688,octanate_LV,Line_C,protein_mg_ml,2024-04-21 09:00:00,2024-04-21 23:00:00,2024-04-22 04:00:00,9.0784,mg/ml,7.0,10.0,0,QC_Senior_1,Reviewed,MPRO_001,INST_02
T0000001,FIB2689,fibryga,Line_A,assay_percent,2024-04-20 09:00:00,2024-04-20 12:00:00,2024-04-21 07:00:00,105.9657,%,95.0,110.0,0,QC_Senior_2,Under_Review,MASS_001,INST_01
T0000002,FIB2689,fibryga,Line_A,pH,2024-04-20 18:00:00,2024-04-21 01:00:00,2024-04-21 12:00:00,7.0605,pH,6.9,7.4,0,QC_Analyst_A,Reviewed,MPH_001,INST_03
T0000003,FIB2689,fibryga,Line_A,osmolality_mOsm_kg,2024-04-21 01:00:00,2024-04-22 06:00:00,2024-04-22 13:00:00,307.3631,mOsm/kg,270.0,320.0,0,QC_Analyst_C,Reviewed,MOSM_001,INST_04
T0000004,FIB2689,fibryga,Line_A,fill_volume_ml,2024-04-20 13:00:00,2024-04-20 17:00:00,2024-04-21 17:00:00,10.3021,ml,9.5,10.5,0,QC_Analyst_C,Reviewed,MFIL_001,INST_03
T0000005,FIB2689,fibryga,Line_A,particulates_per_ml,2024-04-20 15:00:00,2024-04-22 01:00:00,2024-04-22 20:00:00,17.4856,count/ml,0.0,50.0,0,QC_Analyst_A,Reviewed,MPAR_001,INST_04
T0000006,FIB2689,fibryga,Line_A,endotoxin_eu_ml,2024-04-21 12:00:00,2024-04-23 03:00:00,2024-04-24 02:00:00,0.1091,EU/ml,0.0,0.5,0,QC_Analyst_A,Reviewed,MEND_001,INST_03
T0000007,FIB2689,fibryga,Line_A,protein_mg_ml,2024-04-21 08:00:00,2024-04-21 18:00:00,2024-04-22 13:00:00,8.5984,mg/ml,7.0,10.0,0,QC_Analyst_B,Reviewed,MPRO_001,INST_03
T0000001,OCT2690,octanate_LV,Line_B,assay_percent,2024-04-21 10:00:00,2024-04-21 16:00:00,2024-04-22 08:00:00,100.9585,%,95.0,110.0,0,QC_Lead,Reviewed,MASS_001,INST_04
T0000002,OCT2690,octanate_LV,Line_B,pH,2024-04-21 08:00:00,2024-04-21 11:00:00,2024-04-22 02:00:00,7.1007,pH,6.9,7.4,0,QC_Analyst_A,Reviewed,MPH_001,INST_03
T0000003,OCT2690,octanate_LV,Line_B,osmolality_mOsm_kg,2024-04-21 23:00:00,2024-04-23 22:00:00,2024-04-24 00:00:00,302.6982,mOsm/kg,270.0,320.0,0,QC_Analyst_B,Reviewed,MOSM_001,INST_04
T0000004,OCT2690,octanate_LV,Line_B,fill_volume_ml,2024-04-21 16:00:00,2024-04-21 18:00:00,2024-04-22 02:00:00,9.8094,ml,9.5,10.5,0,QC_Analyst_A,Reviewed,MFIL_001,INST_04
T0000005,OCT2690,octanate_LV,Line_B,particulates_per_ml,2024-04-22 03:00:00,2024-04-22 19:00:00,2024-04-23 18:00:00,46.7428,count/ml,0.0,50.0,0,QC_Analyst_C,Reviewed,MPAR_001,INST_04
T0000006,OCT2690,octanate_LV,Line_B,endotoxin_eu_ml,2024-04-21 15:00:00,2024-04-22 23:00:00,2024-04-23 14:00:00,0.151,EU/ml,0.0,0.5,0,QC_Senior_2,Reviewed,MEND_001,INST_04
T0000007,OCT2690,octanate_LV,Line_B,protein_mg_ml,2024-04-21 13:00:00,2024-04-23 09:00:00,2024-04-23 20:00:00,8.4822,mg/ml,7.0,10.0,0,QC_Analyst_C,Reviewed,MPRO_001,INST_02
T0000001,FIB2691,fibryga,Line_A,assay_percent,2024-04-21 06:00:00,2024-04-21 11:00:00,2024-04-22 03:00:00,103.462,%,95.0,110.0,0,QC_Senior_1,Under_Review,MASS_001,INST_02
T0000002,FIB2691,fibryga,Line_A,pH,2024-04-21 09:00:00,2024-04-21 11:00:00,2024-04-22 00:00:00,7.3,pH,6.9,7.4,0,QC_Senior_2,Under_Review,MPH_001,INST_05
T0000003,FIB2691,fibryga,Line_A,osmolality_mOsm_kg,2024-04-22 12:00:00,2024-04-24 06:00:00,2024-04-24 16:00:00,298.7542,mOsm/kg,270.0,320.0,0,QC_Analyst_B,Reviewed,MOSM_001,INST_05
T0000004,FIB2691,fibryga,Line_A,fill_volume_ml,2024-04-21 08:00:00,2024-04-21 16:00:00,2024-04-22 06:00:00,10.1397,ml,9.5,10.5,0,QC_Lead,Reviewed,MFIL_001,INST_02
T0000005,FIB2691,fibryga,Line_A,particulates_per_ml,2024-04-22 11:00:00,2024-04-24 01:00:00,2024-04-24 19:00:00,11.2566,count/ml,0.0,50.0,0,QC_Analyst_B,Reviewed,MPAR_001,INST_05
T0000006,FIB2691,fibryga,Line_A,endotoxin_eu_ml,2024-04-21 16:00:00,2024-04-22 23:00:00,2024-04-23 21:00:00,0.1884,EU/ml,0.0,0.5,0,QC_Lead,Reviewed,MEND_001,INST_03
T0000007,FIB2691,fibryga,Line_A,protein_mg_ml,2024-04-21 14:00:00,2024-04-22 22:00:00,2024-04-23 01:00:00,8.0789,mg/ml,7.0,10.0,0,QC_Senior_1,Reviewed,MPRO_001,INST_05
T0000001,OCT2692,octanate_LV,Line_C,assay_percent,2024-04-22 13:00:00,2024-04-22 16:00:00,2024-04-23 00:00:00,102.7,%,95.0,110.0,0,QC_Analyst_A,Reviewed,MASS_001,INST_03
T0000002,OCT2692,octanate_LV,Line_C,pH,2024-04-22 11:00:00,2024-04-22 18:00:00,2024-04-22 21:00:00,7.1413,pH,6.9,7.4,0,QC_Analyst_A,Reviewed,MPH_001,INST_04
T0000003,OCT2692,octanate_LV,Line_C,osmolality_mOsm_kg,2024-04-23 02:00:00,2024-04-23 22:00:00,2024-04-24 05:00:00,309.8957,mOsm/kg,270.0,320.0,0,QC_Senior_1,Reviewed,MOSM_001,INST_04
T0000004,OCT2692,octanate_LV,Line_C,fill_volume_ml,2024-04-22 14:00:00,2024-04-22 22:00:00,2024-04-23 19:00:00,9.8535,ml,9.5,10.5,0,QC_Analyst_C,Reviewed,MFIL_001,INST_05
T0000005,OCT2692,octanate_LV,Line_C,particulates_per_ml,2024-04-22 23:00:00,2024-04-23 17:00:00,2024-04-24 09:00:00,2.8873,count/ml,0.0,50.0,0,QC_Lead,Reviewed,MPAR_001,INST_02
T0000006,OCT2692,octanate_LV,Line_C,endotoxin_eu_ml,2024-04-22 17:00:00,2024-04-23 02:00:00,2024-04-24 00:00:00,0.1393,EU/ml,0.0,0.5,0,QC_Analyst_B,Reviewed,MEND_001,INST_02
T0000007,OCT2692,octanate_LV,Line_C,protein_mg_ml,2024-04-22 18:00:00,2024-04-24 06:00:00,2024-04-24 14:00:00,8.8748,mg/ml,7.0,10.0,0,QC_Senior_1,Reviewed,MPRO_001,INST_01
T0000001,FIB2693,fibryga,Line_A,assay_percent,2024-04-22 18:00:00,2024-04-22 21:00:00,2024-04-23 07:00:00,102.9264,%,95.0,110.0,0,QC_Analyst_A,Reviewed,MASS_001,INST_05
T0000002,FIB2693,fibryga,Line_A,pH,2024-04-22 07:00:00,2024-04-22 14:00:00,2024-04-23 06:00:00,7.2486,pH,6.9,7.4,0,QC_Senior_2,Reviewed,MPH_001,INST_02
T0000003,FIB2693,fibryga,Line_A,osmolality_mOsm_kg,2024-04-22 23:00:00,2024-04-24 03:00:00,2024-04-24 05:00:00,302.7485,mOsm/kg,270.0,320.0,0,QC_Lead,Reviewed,MOSM_001,INST_02
T0000004,FIB2693,fibryga,Line_A,fill_volume_ml,2024-04-22 14:00:00,2024-04-22 19:00:00,2024-04-23 11:00:00,9.9654,ml,9.5,10.5,0,QC_Senior_2,Reviewed,MFIL_001,INST_02
T0000005,FIB2693,fibryga,Line_A,particulates_per_ml,2024-04-23 12:00:00,2024-04-23 22:00:00,2024-04-24 14:00:00,2.6173,count/ml,0.0,50.0,0,QC_Lead,Reviewed,MPAR_001,INST_01
T0000006,FIB2693,fibryga,Line_A,endotoxin_eu_ml,2024-04-22 19:00:00,2024-04-23 13:00:00,2024-04-24 03:00:00,0.1381,EU/ml,0.0,0.5,0,QC_Analyst_A,Reviewed,MEND_001,INST_03
T0000007,FIB2693,fibryga,Line_A,protein_mg_ml,2024-04-23 07:00:00,2024-04-23 15:00:00,2024-04-24 05:00:00,9.3224,mg/ml,7.0,10.0,0,QC_Senior_1,Reviewed,MPRO_001,INST_05
T0000001,FIB2694,fibryga,Line_B,assay_percent,2024-04-22 09:00:00,2024-04-22 12:00:00,2024-04-22 19:00:00,101.4023,%,95.0,110.0,0,QC_Analyst_A,Reviewed,MASS_001,INST_02
T0000002,FIB2694,fibryga,Line_B,pH,2024-04-22 12:00:00,2024-04-22 19:00:00,2024-04-23 16:00:00,7.1523,pH,6.9,7.4,0,QC_Analyst_A,Reviewed,MPH_001,INST_03
T0000003,FIB2694,fibryga,Line_B,osmolality_mOsm_kg,2024-04-22 14:00:00,2024-04-23 10:00:00,2024-04-23 19:00:00,302.5563,mOsm/kg,270.0,320.0,0,QC_Senior_1,Reviewed,MOSM_001,INST_05
T0000004,FIB2694,fibryga,Line_B,fill_volume_ml,2024-04-22 08:00:00,2024-04-22 12:00:00,2024-04-22 23:00:00,9.8977,ml,9.5,10.5,0,QC_Lead,Reviewed,MFIL_001,INST_01
T0000005,FIB2694,fibryga,Line_B,particulates_per_ml,2024-04-23 11:00:00,2024-04-24 21:00:00,2024-04-25 00:00:00,21.4887,count/ml,0.0,50.0,0,QC_Analyst_B,Under_Review,MPAR_001,INST_05
T0000006,FIB2694,fibryga,Line_B,endotoxin_eu_ml,2024-04-23 07:00:00,2024-04-24 16:00:00,2024-04-24 20:00:00,0.2319,EU/ml,0.0,0.5,0,QC_Analyst_B,Reviewed,MEND_001,INST_02
T0000007,FIB2694,fibryga,Line_B,protein_mg_ml,2024-04-23 07:00:00,2024-04-24 22:00:00,2024-04-25 19:00:00,8.3617,mg/ml,7.0,10.0,0,QC_Analyst_A,Reviewed,MPRO_001,INST_02
T0000001,OCT2695,octanate_LV,Line_A,assay_percent,2024-04-23 18:00:00,2024-04-24 01:00:00,2024-04-24 08:00:00,99.3386,%,95.0,110.0,0,QC_Analyst_C,Reviewed,MASS_001,INST_04
T0000002,OCT2695,octanate_LV,Line_A,pH,2024-04-23 06:00:00,2024-04-23 08:00:00,2024-04-23 22:00:00,7.1447,pH,6.9,7.4,0,QC_Analyst_A,Reviewed,MPH_001,INST_02
T0000003,OCT2695,octanate_LV,Line_A,osmolality_mOsm_kg,2024-04-24 04:00:00,2024-04-25 14:00:00,2024-04-25 23:00:00,270.8074,mOsm/kg,270.0,320.0,0,QC_Senior_2,Reviewed,MOSM_001,INST_04
T0000004,OCT2695,octanate_LV,Line_A,fill_volume_ml,2024-04-23 15:00:00,2024-04-23 18:00:00,2024-04-24 03:00:00,10.1005,ml,9.5,10.5,0,QC_Senior_2,Reviewed,MFIL_001,INST_05
T0000005,OCT2695,octanate_LV,Line_A,particulates_per_ml,2024-04-23 15:00:00,2024-04-25 07:00:00,2024-04-25 19:00:00,20.3946,count/ml,0.0,50.0,0,QC_Analyst_A,Reviewed,MPAR_001,INST_01
T0000006,OCT2695,octanate_LV,Line_A,endotoxin_eu_ml,2024-04-24 09:00:00,2024-04-26 03:00:00,2024-04-26 23:00:00,0.2338,EU/ml,0.0,0.5,0,QC_Senior_1,Reviewed,MEND_001,INST_03
T0000007,OCT2695,octanate_LV,Line_A,protein_mg_ml,2024-04-24 00:00:00,2024-04-25 07:00:00,2024-04-25 12:00:00,8.3448,mg/ml,7.0,10.0,0,QC_Analyst_A,Reviewed,MPRO_001,INST_04
T0000001,OCT2696,octanate_LV,Line_C,assay_percent,2024-04-23 13:00:00,2024-04-23 20:00:00,2024-04-24 07:00:00,103.6438,%,95.0,110.0,0,QC_Lead,Reviewed,MASS_001,INST_04
T0000002,OCT2696,octanate_LV,Line_C,pH,2024-04-23 08:00:00,2024-04-23 16:00:00,2024-04-24 06:00:00,7.0811,pH,6.9,7.4,0,QC_Senior_2,Reviewed,MPH_001,INST_03
T0000003,OCT2696,octanate_LV,Line_C,osmolality_mOsm_kg,2024-04-23 17:00:00,2024-04-24 10:00:00,2024-04-24 11:00:00,293.2229,mOsm/kg,270.0,320.0,0,QC_Senior_2,Reviewed,MOSM_001,INST_05
T0000004,OCT2696,octanate_LV,Line_C,fill_volume_ml,2024-04-23 18:00:00,2024-04-23 20:00:00,2024-04-24 15:00:00,10.55,ml,9.5,10.5,1,QC_Lead,Reviewed,MFIL_001,INST_05
T0000005,OCT2696,octanate_LV,Line_C,particulates_per_ml,2024-04-24 11:00:00,2024-04-24 21:00:00,2024-04-25 04:00:00,16.2533,count/ml,0.0,50.0,0,QC_Analyst_A,Reviewed,MPAR_001,INST_03
T0000006,OCT2696,octanate_LV,Line_C,endotoxin_eu_ml,2024-04-23 23:00:00,2024-04-24 23:00:00,2024-04-25 12:00:00,0.1347,EU/ml,0.0,0.5,0,QC_Analyst_B,Reviewed,MEND_001,INST_05
T0000007,OCT2696,octanate_LV,Line_C,protein_mg_ml,2024-04-23 14:00:00,2024-04-24 23:00:00,2024-04-25 00:00:00,8.7394,mg/ml,7.0,10.0,0,QC_Lead,Reviewed,MPRO_001,INST_01
T0000001,FIB2697,fibryga,Line_A,assay_percent,2024-04-23 06:00:00,2024-04-23 09:00:00,2024-04-23 21:00:00,100.7539,%,95.0,110.0,0,QC_Analyst_A,Reviewed,MASS_001,INST_02
T0000002,FIB2697,fibryga,Line_A,pH,2024-04-23 11:00:00,2024-04-23 14:00:00,2024-04-24 06:00:00,7.1567,pH,6.9,7.4,0,QC_Lead,Reviewed,MPH_001,INST_03
T0000003,FIB2697,fibryga,Line_A,osmolality_mOsm_kg,2024-04-24 12:00:00,2024-04-26 11:00:00,2024-04-26 16:00:00,293.4994,mOsm/kg,270.0,320.0,0,QC_Analyst_C,Reviewed,MOSM_001,INST_03
T0000004,FIB2697,fibryga,Line_A,fill_volume_ml,2024-04-23 10:00:00,2024-04-23 14:00:00,2024-04-24 10:00:00,10.0003,ml,9.5,10.5,0,QC_Senior_2,Reviewed,MFIL_001,INST_04
T0000005,FIB2697,fibryga,Line_A,particulates_per_ml,2024-04-23 23:00:00,2024-04-25 00:00:00,2024-04-25 08:00:00,18.0143,count/ml,0.0,50.0,0,QC_Analyst_A,Reviewed,MPAR_001,INST_05
T0000006,FIB2697,fibryga,Line_A,endotoxin_eu_ml,2024-04-24 09:00:00,2024-04-25 05:00:00,2024-04-25 21:00:00,0.152,EU/ml,0.0,0.5,0,QC_Senior_2,Reviewed,MEND_001,INST_01
T0000007,FIB2697,fibryga,Line_A,protein_mg_ml,2024-04-23 12:00:00,2024-04-25 10:00:00,2024-04-25 18:00:00,9.1089,mg/ml,7.0,10.0,0,QC_Lead,Reviewed,MPRO_001,INST_02
T0000001,FIB2698,fibryga,Line_B,assay_percent,2024-04-23 09:00:00,2024-04-23 17:00:00,2024-04-24 11:00:00,102.1622,%,95.0,110.0,0,QC_Senior_1,Reviewed,MASS_001,INST_02
T0000002,FIB2698,fibryga,Line_B,pH,2024-04-23 08:00:00,2024-04-23 13:00:00,2024-04-24 08:00:00,7.122,pH,6.9,7.4,0,QC_Lead,Reviewed,MPH_001,INST_02
T0000003,FIB2698,fibryga,Line_B,osmolality_mOsm_kg,2024-04-23 22:00:00,2024-04-24 19:00:00,2024-04-25 16:00:00,295.3303,mOsm/kg,270.0,320.0,0,QC_Senior_2,Under_Review,MOSM_001,INST_01
T0000004,FIB2698,fibryga,Line_B,fill_volume_ml,2024-04-23 06:00:00,2024-04-23 08:00:00,2024-04-24 02:00:00,9.9428,ml,9.5,10.5,0,QC_Analyst_C,Reviewed,MFIL_001,INST_03
T0000005,FIB2698,fibryga,Line_B,particulates_per_ml,2024-04-24 04:00:00,2024-04-24 22:00:00,2024-04-25 05:00:00,15.1966,count/ml,0.0,50.0,0,QC_Senior_2,Reviewed,MPAR_001,INST_01
T0000006,FIB2698,fibryga,Line_B,endotoxin_eu_ml,2024-04-24 00:00:00,2024-04-25 03:00:00,2024-04-26 03:00:00,0.2516,EU/ml,0.0,0.5,0,QC_Senior_1,Reviewed,MEND_001,INST_05
T0000007,FIB2698,fibryga,Line_B,protein_mg_ml,2024-04-23 20:00:00,2024-04-25 11:00:00,2024-04-25 17:00:00,7.7699,mg/ml,7.0,10.0,0,QC_Analyst_B,Reviewed,MPRO_001,INST_01
T0000001,OCT2699,octanate,Line_B,assay_percent,2024-04-24 08:00:00,2024-04-24 16:00:00,2024-04-25 13:00:00,101.7198,%,95.0,110.0,0,QC_Lead,Reviewed,MASS_001,INST_04
T0000002,OCT2699,octanate,Line_B,pH,2024-04-24 16:00:00,2024-04-25 00:00:00,2024-04-25 05:00:00,7.119,pH,6.9,7.4,0,QC_Analyst_C,Reviewed,MPH_001,INST_02
T0000003,OCT2699,octanate,Line_B,osmolality_mOsm_kg,2024-04-25 02:00:00,2024-04-26 11:00:00,2024-04-27 02:00:00,294.5339,mOsm/kg,270.0,320.0,0,QC_Lead,Reviewed,MOSM_001,INST_04
T0000004,OCT2699,octanate,Line_B,fill_volume_ml,2024-04-24 14:00:00,2024-04-24 18:00:00,2024-04-25 11:00:00,10.0003,ml,9.5,10.5,0,QC_Lead,Reviewed,MFIL_001,INST_05
T0000005,OCT2699,octanate,Line_B,particulates_per_ml,2024-04-25 07:00:00,2024-04-25 22:00:00,2024-04-26 14:00:00,19.2871,count/ml,0.0,50.0,0,QC_Senior_1,Under_Review,MPAR_001,INST_03
T0000006,OCT2699,octanate,Line_B,endotoxin_eu_ml,2024-04-24 23:00:00,2024-04-25 12:00:00,2024-04-26 05:00:00,0.0645,EU/ml,0.0,0.5,0,QC_Lead,Reviewed,MEND_001,INST_01
T0000007,OCT2699,octanate,Line_B,protein_mg_ml,2024-04-24 18:00:00,2024-04-25 17:00:00,2024-04-25 23:00:00,9.3297,mg/ml,7.0,10.0,0,QC_Analyst_A,Reviewed,MPRO_001,INST_01
T0000001,OCT2700,octanate_LV,Line_A,assay_percent,2024-04-24 16:00:00,2024-04-24 21:00:00,2024-04-25 00:00:00,104.2712,%,95.0,110.0,0,QC_Analyst_B,Reviewed,MASS_001,INST_03
T0000002,OCT2700,octanate_LV,Line_A,pH,2024-04-24 11:00:00,2024-04-24 18:00:00,2024-04-25 06:00:00,7.0506,pH,6.9,7.4,0,QC_Analyst_A,Under_Review,MPH_001,INST_02
T0000003,OCT2700,octanate_LV,Line_A,osmolality_mOsm_kg,2024-04-25 06:00:00,2024-04-27 01:00:00,2024-04-27 04:00:00,270.2711,mOsm/kg,270.0,320.0,0,QC_Senior_1,Reviewed,MOSM_001,INST_01
T0000004,OCT2700,octanate_LV,Line_A,fill_volume_ml,2024-04-24 17:00:00,2024-04-24 20:00:00,2024-04-25 16:00:00,9.9034,ml,9.5,10.5,0,QC_Analyst_C,Reviewed,MFIL_001,INST_05
T0000005,OCT2700,octanate_LV,Line_A,particulates_per_ml,2024-04-25 09:00:00,2024-04-27 02:00:00,2024-04-27 07:00:00,15.9469,count/ml,0.0,50.0,0,QC_Lead,Reviewed,MPAR_001,INST_04
T0000006,OCT2700,octanate_LV,Line_A,endotoxin_eu_ml,2024-04-24 19:00:00,2024-04-25 19:00:00,2024-04-26 02:00:00,0.279,EU/ml,0.0,0.5,0,QC_Senior_1,Reviewed,MEND_001,INST_02
T0000007,OCT2700,octanate_LV,Line_A,protein_mg_ml,2024-04-24 16:00:00,2024-04-25 08:00:00,2024-04-25 10:00:00,8.9346,mg/ml,7.0,10.0,0,QC_Lead,Reviewed,MPRO_001,INST_04
T0000001,OCT2701,octanate_LV,Line_B,assay_percent,2024-04-24 12:00:00,2024-04-24 19:00:00,2024-04-25 10:00:00,97.4387,%,95.0,110.0,0,QC_Analyst_C,Reviewed,MASS_001,INST_03
